VBat1,VBat2,VBat3,TEx1,TEx2,TIn1,TIn2,TIn3,5VLine,12VLine,
1773,2486,2711,4095,4095,1462,1445,1296,2115,1434,1019,
1706,2455,2691,4095,4095,1462,1445,1295,2115,1427,1020,
1759,2481,2708,4095,4095,1461,1446,1298,2117,1434,1019,
1745,2475,2702,4095,4095,1461,1443,1297,2118,1428,1021,
1765,2481,2712,4095,4095,1460,1443,1300,2118,1434,1021,
1750,2476,2704,4095,4095,1463,1443,1297,2115,1415,1020,
1761,2482,2707,4095,4095,1461,1444,1298,2116,1434,1020,
1768,2485,2709,4095,4095,1461,1445,1299,2117,1433,1021,
1765,2483,2708,4095,4095,1462,1445,1299,2115,1435,1021,
1631,2419,2666,4095,4095,1462,1445,1297,2118,1421,1021,
1777,2488,2711,4095,4095,1462,1444,1297,2115,1425,1019,
1773,2487,2711,4095,4095,1461,1444,1298,2115,1434,1021,
1669,2436,2673,4095,4095,1463,1444,1298,2119,1429,1020,
1727,2464,2696,4095,4095,1462,1444,1297,2115,1430,1019,
1775,2490,2712,4095,4095,1462,1445,1298,2117,1429,1019,
1777,2489,2712,4095,4095,1461,1443,1301,2117,1435,1019,
1775,2489,2712,4095,4095,1463,1444,1297,2117,1436,1019,
1762,2483,2708,4095,4095,1463,1445,1297,2120,1435,1020,
1771,2485,2710,4095,4095,1461,1445,1297,2120,1437,1021,
1777,2490,2712,4095,4095,1461,1445,1297,2119,1430,1021,
1675,2437,2677,4095,4095,1463,1443,1299,2118,1411,1021,
1718,2461,2694,4095,4095,1462,1445,1300,2118,1430,1019,
1779,2490,2712,4095,4095,1462,1443,1297,2115,1428,1018,
1782,2492,2714,4095,4095,1462,1445,1299,2117,1437,1019,
1734,2469,2710,4095,4095,1463,1445,1296,2118,1435,1021,
1755,2479,2706,4095,4095,1462,1444,1295,2116,1434,1020,
1770,2487,2710,4095,4095,1461,1445,1300,2118,1435,1020,
1778,2491,2715,4095,4095,1462,1445,1297,2120,1430,1021,
1649,2426,2672,4095,4095,1462,1445,1300,2117,1413,1021,
1777,2448,2687,4095,4095,1462,1444,1298,2116,1427,1021,
3216,3202,3173,4095,4095,1461,1445,1290,2120,1454,1020,
3215,3203,3173,4095,4095,1464,1443,1287,2117,1453,1019,
3214,3199,3171,4095,4095,1462,1444,1281,2117,1451,1019,
3216,3201,3171,4095,4095,1461,1443,1285,2116,1454,1020,
3214,3203,3173,4095,4095,1464,1445,1291,2115,1454,1019,
3210,3196,3163,4095,4095,1463,1445,1283,2117,1448,1022,
3216,3201,3171,4095,4095,1463,1444,1287,2115,1453,1018,
3217,3202,3171,4095,4095,1463,1444,1287,2115,1450,1021,
3216,3201,3173,4095,4095,1460,1444,1286,2117,1453,1020,
3215,3200,3173,4095,4095,1462,1443,1286,2117,1453,1019,
3219,3201,3173,4095,4095,1462,1444,1287,2115,1453,1020,
3186,3183,3145,4095,4095,1463,1444,1270,2119,1435,1019,
3218,3203,3173,4095,4095,1461,1444,1283,2116,1450,1020,
3218,3204,3174,4095,4095,1461,1444,1287,2115,1454,1021,
3217,3201,3173,4095,4095,1462,1444,1284,2117,1453,1020,
3217,3204,3173,4095,4095,1462,1445,1285,2117,1453,1020,
3219,3204,3174,4095,4095,1462,1445,1286,2116,1454,1021,
3218,3201,3172,4095,4095,1462,1443,1288,2118,1439,1019,
3217,3202,3176,4095,4095,1460,1444,1289,2116,1454,1019,
3211,3202,3171,4095,4095,1462,1443,1286,2116,1454,1020,
3099,3128,3069,4095,4095,1463,1444,1221,2117,1397,1021,
3108,3131,3071,4095,4095,1461,1445,1224,2117,1397,1022,
3099,3127,3065,4095,4095,1461,1445,1219,2118,1397,1018,
3106,3132,3069,4095,4095,1461,1444,1221,2115,1397,1020,
3112,3135,3070,4095,4095,1463,1445,1224,2117,1398,1019,
3113,3133,3071,4095,4095,1464,1444,1224,2115,1400,1020,
3089,3119,3052,4095,4095,1462,1444,1212,2118,1389,1020,
3111,3134,3075,4095,4095,1461,1444,1223,2115,1391,1020,
3115,3135,3075,4095,4095,1465,1442,1222,2114,1400,1019,
3108,3127,3055,4095,4095,1461,1444,1220,2117,1397,1019,
3101,3123,3053,4095,4095,1462,1445,1207,2117,1386,1020,
3094,3125,3058,4095,4095,1461,1445,1214,2118,1393,1020,
3114,3134,3074,4095,4095,1461,1443,1223,2116,1389,1020,
3112,3133,3071,4095,4095,1461,1443,1221,2115,1398,1020,
3116,3137,3071,4095,4095,1463,1443,1222,2115,1397,1021,
3117,3137,3076,4095,4095,1462,1445,1226,2115,1399,1021,
3116,3135,3075,4095,4095,1462,1444,1224,2115,1400,1019,
3105,3130,3067,4095,4095,1462,1445,1215,2117,1397,1018,
3103,3127,3064,4095,4095,1465,1445,1218,2116,1394,1021,
3115,3127,3065,4095,4095,1461,1443,1216,2114,1395,1020,
3102,3127,3068,4095,4095,1463,1443,1220,2115,1395,1021,
3104,3129,3064,4095,4095,1461,1445,1216,2118,1393,1020,
3114,3133,3075,4095,4095,1461,1444,1221,2116,1399,1020,
3114,3134,3075,4095,4095,1462,1445,1223,2117,1399,1020,
3115,3133,3075,4095,4095,1463,1445,1221,2115,1399,1019,
3114,3134,3076,4095,4095,1461,1445,1223,2118,1400,1021,
3098,3122,3056,4095,4095,1465,1445,1210,2115,1393,1020,
3101,3123,3050,4095,4095,1462,1444,1205,2117,1385,1019,
3112,3133,3071,4095,4095,1462,1445,1218,2116,1399,1020,
3111,3131,3069,4095,4095,1461,1445,1218,2116,1397,1019,
3115,3132,3071,4095,4095,1462,1445,1219,2114,1400,1020,
