Latency[ms]
0.659324
0.277589
0.273626
0.340199
2.206431
0.422901
1.245278
0.268218
0.237034
0.232052
16.215452
0.272385
0.249663
0.633917
0.314107
0.249867
41.412793
1.164465
0.273441
0.336088
0.286848
0.291089
0.591862
0.289163
0.242404
0.401476
0.242311
0.314589
0.395921
0.978097
0.875432
0.545529
0.263181
0.357403
0.269736
0.674583
0.862228
0.275533
0.401976
82.490795
29.178044
9.998449
0.601991
0.299884
0.323218
0.378773
0.572288
0.269552
0.391179
0.304310
0.258515
0.235256
0.238275
0.277626
4.248587
0.360625
0.278718
0.836266
2.517131
2.235708
5.432070
0.296088
0.928542
1.136447
0.262200
0.307014
1.240019
1.891232
0.346124
0.240089
0.567992
0.246570
46.974936
0.506771
0.462142
0.692157
0.281088
0.370402
0.299681
1.055188
0.308347
0.670471
0.442420
0.773544
0.315977
0.636213
0.405586
0.305884
0.499844
0.362069
0.711027
0.312755
0.323162
0.315514
2.366540
51.667794
0.439308
0.539122
0.330754
0.313551
0.310681
0.440271
0.285533
0.325607
0.254441
0.266274
0.401124
1.141243
1.380332
0.308699
0.424328
0.311625
1.059318
0.259182
0.471752
0.317921
0.283181
0.562233
0.301774
0.240163
0.371383
0.542511
0.305163
0.635676
0.257941
0.249904
0.238830
0.284107
0.401031
0.286569
0.238238
0.682879
0.246645
0.272292
0.383754
0.537511
0.444845
0.285904
0.270497
0.574955
0.643861
0.258644
0.480178
0.317051
1.693568
0.265534
0.248571
0.233089
0.675435
1.720568
3.383304
0.275626
0.315532
0.242589
1.770067
0.273589
0.369124
0.270256
0.246015
0.367791
1.537663
0.293922
4.853337
2.749294
0.641824
0.247070
0.248959
0.405883
0.232571
0.485790
0.248737
0.234034
0.289941
1.398536
1.687235
0.240755
0.236441
0.239663
0.400735
0.302533
0.284348
0.496807
1.301648
0.278681
0.277237
0.330681
0.329976
2.409688
0.280255
1.311741
1.110262
0.503012
0.261608
0.438012
0.331347
0.259533
0.659194
1.934120
0.794748
0.267107
0.340328
0.273052
0.243719
0.247607
0.234385
0.254312
0.240108
0.270070
0.239016
0.239164
0.238367
0.233348
0.236756
0.230552
0.271830
0.248774
0.277959
0.241385
0.237626
0.264644
0.412179
0.234330
0.252886
0.239830
0.243404
0.250108
0.241422
0.611639
0.259570
0.353736
1.127262
2.054674
0.260182
0.234738
0.239478
0.530530
0.648547
0.866136
0.264292
0.240478
0.247829
0.234941
0.232348
0.228608
0.533603
0.657824
0.241570
0.227885
1.061466
0.413698
0.234460
1.317870
1.121225
2.233913
2.468150
0.359624
0.479289
2.805682
0.299033
1.010189
1.378702
0.888598
0.430994
0.633880
0.558733
0.633436
7.425412
0.736230
0.284255
0.868081
10.302518
0.386531
0.487289
1.408887
0.310089
0.255626
0.249830
0.239959
0.334181
0.310217
0.266441
1.172742
0.424772
0.257144
0.250664
0.231070
0.234386
0.829118
0.246848
0.281477
0.248978
0.242385
0.243145
0.308107
0.246904
0.230201
0.596954
0.388087
0.305495
0.294903
0.478419
0.686083
2.306078
0.289922
4.266512
0.343773
0.241885
0.366643
1.410239
0.277922
0.240052
0.229515
0.257737
1.177854
0.378883
0.581177
0.285977
0.321440
0.308107
0.436938
0.271496
0.260737
0.241811
0.232052
0.458790
0.244015
0.278478
0.235367
0.231071
0.312662
0.260570
0.283773
1.035911
0.461808
0.603917
1.121817
0.383902
0.566269
0.500104
0.256941
0.293014
0.323513
0.240496
0.261830
0.265940
0.266589
0.870136
0.336958
0.428327
0.689601
0.821359
0.484808
0.241978
0.248775
0.230978
0.267385
0.234756
0.269293
0.273292
0.362458
0.283885
0.241718
0.269034
0.253293
0.245144
0.233441
0.256996
0.285644
0.819173
0.229886
0.248145
1.044318
0.260477
0.292811
0.238626
3.326693
3.252009
2.316949
0.281014
0.309311
0.242256
0.251996
0.588695
0.264792
0.481474
3.689114
0.259199
1.009374
0.261866
0.278718
0.240682
0.244607
0.234478
0.393717
0.293237
0.272237
0.233070
0.236015
0.285552
0.249922
0.259663
0.263644
0.236922
0.922320
0.898376
0.318643
0.528696
0.248830
0.237145
0.238144
0.787915
0.324329
3.449988
0.274126
0.241644
0.242034
0.240923
0.259237
0.230330
0.349403
0.646454
0.961579
0.263108
0.236904
0.269459
10.743846
0.317088
0.667213
0.259552
0.269496
0.318458
0.337402
0.312662
0.406939
0.298273
0.920413
0.301495
8.826336
1.203316
0.309866
0.367328
3.657170
0.675564
0.382569
0.302440
0.912690
0.255848
0.255292
0.244886
0.263607
0.517677
0.249645
0.292514
0.252774
0.234460
18.790526
72.812787
0.411716
2.015693
0.579288
1.343592
1.854085
0.701119
1.097762
0.320570
1.665883
0.261793
0.246422
0.252959
0.237922
26.882373
22.899856
3.456599
11.444335
141.142804
0.379217
0.250052
0.243330
0.240811
0.367143
0.315866
0.302959
0.455605
0.239404
0.235163
0.297496
0.282884
0.225553
0.249737
3.951795
0.788526
0.244200
0.238218
0.241404
0.377680
0.247459
1.917972
0.405938
0.417105
0.233533
17.055533
82.724626
5.174074
2.075341
5.766843
107.660600
0.282366
0.238997
0.238200
0.237237
0.240553
0.649083
0.268478
49.418549
1.151928
0.253144
0.233311
0.277255
0.228497
0.228255
0.229145
0.229163
0.232682
0.265588
0.418753
0.290792
0.229700
0.386976
0.236960
0.341976
0.239904
0.335088
0.226922
0.328069
0.270441
0.339440
0.231682
0.233719
98.253014
0.394698
0.292977
19.175243
4.622286
30.815187
1.120984
1.508627
0.421105
0.719027
0.354217
17.286826
31.092275
0.431660
0.252403
0.264774
0.241589
0.535029
0.327773
0.244571
1.048115
0.340680
0.237182
0.261663
0.257812
0.256293
0.237793
0.237330
0.269367
0.255645
0.299273
22.515862
40.550713
0.388309
0.331236
47.358078
0.276533
0.413790
51.243968
8.247288
20.247838
27.830989
0.336587
0.304625
0.340625
0.311051
0.268348
0.230497
0.238330
0.612213
0.259477
0.248608
1.218020
0.748434
0.256626
0.642898
0.233719
0.231960
0.267033
0.234626
0.600121
0.244922
0.238478
0.221793
0.245922
0.259459
0.231904
20.456984
0.446789
0.237644
0.810173
2.430780
0.975800
0.365365
0.230663
0.242701
0.236997
0.247422
0.288440
0.255293
0.505974
0.937727
0.285903
0.234923
0.252015
8.238733
0.326384
0.243201
0.241830
0.320625
0.233441
0.228886
0.328588
0.278644
0.235997
0.961245
0.256793
0.256885
0.253904
0.945930
0.249441
0.469530
13.157459
27.017667
3.912000
0.322625
0.240626
21.605542
0.281848
0.316236
0.857173
0.542881
0.233052
0.252348
0.243144
0.892820
0.362902
0.231348
0.441586
0.633176
0.234496
0.501529
0.573158
0.261996
0.271236
0.231682
0.233312
0.780859
0.278051
0.398216
0.242423
0.228830
0.243607
0.226293
0.874135
0.572196
0.368828
0.404457
0.225719
0.637139
2.426409
2.472594
0.285736
0.465438
0.256366
0.288552
0.245515
0.766971
0.292014
1.440849
0.262256
1.219464
1.270963
0.675268
0.237367
2.332411
3.163676
0.869747
1.720271
0.524400
0.688361
0.700916
0.266829
0.359773
0.236330
0.491216
0.331736
1.171427
0.244737
0.331792
0.247312
36.882211
41.675383
0.978079
0.266126
0.228719
1.129613
0.273663
1.454313
0.380069
0.237719
0.373939
0.805359
2.141284
0.246311
1.624550
0.286848
0.254107
0.401439
0.240293
0.397661
0.238645
0.229256
0.499363
97.279546
146.737261
12.188621
0.452086
0.274274
0.276996
0.282051
0.484382
91.770292
0.276163
0.251312
1.361203
0.555640
0.279126
1.217760
0.268422
0.251830
0.313274
0.546085
2.217598
0.288125
0.240552
0.244996
0.273348
1.783790
3.324711
73.282392
0.954486
0.722805
0.395846
0.240830
0.256089
0.416957
0.307236
0.346884
1.596255
0.396994
0.241922
1.917769
38.292394
3.368341
0.480604
0.550751
72.491921
4.848763
17.155938
7.695982
8.131624
8.291381
4.840634
1.601385
0.456049
0.466641
0.267292
0.238534
0.347310
0.603436
0.319551
0.268071
0.439827
0.239496
0.235144
0.885394
0.577325
12.608596
0.265755
1.431368
33.874661
0.473141
0.258070
0.238034
0.274089
13.429419
0.268237
0.255478
0.263977
0.258181
1.502423
0.547196
0.273922
77.968139
0.305403
0.278310
3.096362
0.466530
16.717796
1.005356
1.601385
1.001671
7.656335
20.437688
0.487364
0.524196
21.162788
5.465162
0.324810
1.301833
2.212301
43.925850
0.281051
0.250367
0.244015
8.136013
12.351138
12.698818
11.384133
0.332977
25.488541
0.507864
0.389957
13.396696
0.857154
132.070065
1.227500
0.272811
6.611664
1.004041
0.552121
0.247367
0.448864
0.242274
0.267089
0.236719
0.229386
0.677157
0.864895
0.253756
0.485734
0.288459
0.286459
0.890302
0.481160
0.955450
0.280237
0.229571
0.869877
0.284440
2.274560
0.332829
0.546510
0.911598
1.896288
1.136317
1.103021
1.787215
0.263293
0.247219
0.285033
0.237626
0.239829
0.498419
0.247292
17.222660
0.287755
2.022711
0.249459
0.242181
0.326385
0.234830
0.381087
0.635102
1.038374
0.301422
0.346199
0.235071
4.784321
0.302829
0.649121
0.283329
10.875918
0.374346
7.824462
9.575529
0.702526
3.283471
0.542584
1.307056
22.021368
52.535486
0.487864
0.283607
0.678528
31.389345
0.269404
0.278052
26.682099
28.869529
0.277645
3.659466
3.210065
0.302014
0.535030
0.459271
0.361661
0.243052
0.232441
0.246793
0.237718
0.243071
0.230812
0.229515
0.239626
0.256459
0.253292
0.244829
0.234590
1.620828
0.556195
0.231218
0.232293
0.563251
0.444901
2.091081
0.283329
0.302310
0.621176
0.323143
0.990097
0.483178
0.444475
0.470419
0.246478
0.522066
0.258293
0.235700
1.532200
0.474715
1.166409
0.577936
112.361570
12.066864
1.370869
0.251459
161.067444
33.510722
88.732688
5.680937
0.544307
2.005490
2.998568
12.725410
21.358767
41.842306
0.410383
0.250663
0.320736
0.240570
0.239719
0.251719
0.611528
0.270533
0.447290
0.332977
0.810136
0.272015
2.703331
0.289144
0.301236
0.701138
0.403401
0.243404
0.326958
0.602139
0.390068
0.252126
1.260241
0.363457
0.543547
0.253329
2.184728
0.346125
0.857229
0.237867
3.177250
7.429023
0.696138
0.894099
3.061530
3.576245
1.680476
0.256571
0.613806
12.403192
1.968361
0.371383
0.252571
0.765137
0.299495
0.520011
1.643902
1.876417
0.267570
1.179335
2.973532
32.345572
0.524067
0.487789
0.283292
1.746549
1.097595
0.257052
0.473734
0.296996
5.789972
0.319681
0.248645
0.344013
0.275367
0.238627
0.233941
0.468937
0.268496
0.242293
0.305163
0.268274
0.870487
0.262644
0.506512
0.242978
1.400628
1.885566
1.216519
0.425753
0.289978
0.567825
0.257367
1.234334
0.467420
0.299367
0.240478
0.291829
0.497196
0.313828
0.236312
17.368509
5.809973
0.279848
0.236219
0.226904
0.225534
0.230589
0.236608
0.232274
0.265700
2.749701
0.339125
0.248256
0.242126
0.270348
0.294662
0.372457
1.608144
0.256755
4.812486
13.071886
1.709290
0.303736
0.272644
0.752600
0.254960
1.340314
0.642510
0.250904
1.717771
0.266459
0.234349
0.231515
0.270607
0.482215
1.141410
2.882810
1.020319
1.023745
0.589418
0.336532
0.299162
0.378717
0.241071
0.280088
0.282607
0.307885
0.299626
0.231108
0.247015
0.278681
0.360680
0.235533
0.225793
0.238404
0.229219
0.263829
0.226645
0.222108
0.222367
0.413513
0.238330
0.907561
2.835830
4.094905
0.308088
12.848371
4.215439
0.305051
0.272533
0.266922
0.500882
0.237126
0.400606
0.239793
22.128478
1.909713
0.560770
0.254477
0.244960
0.797489
0.419253
0.322921
0.401291
1.616310
0.298921
4.057127
5.226184
1.605570
0.333421
0.234256
62.594675
0.315922
0.447327
1.023485
0.257256
0.313143
0.306810
0.260366
0.337569
0.236052
0.278459
0.579454
0.251218
0.239311
0.228164
0.228571
0.228238
0.226553
0.230886
0.960875
0.262330
0.235052
0.680953
0.379365
4.695359
0.292792
0.230256
0.235830
0.340921
0.239034
0.242256
0.374365
0.249552
55.295520
0.397772
0.289255
0.257403
0.249608
0.386142
0.339273
0.267534
2.356614
1.754734
5.628864
0.345532
1.260871
1.945176
0.445179
29.337523
61.652318
0.401772
0.405939
0.405365
1.284112
0.669528
0.353347
0.348810
24.030006
19.986360
32.331110
1.571421
24.782533
0.794933
0.757860
0.299255
0.270515
0.240108
0.240311
0.383661
0.247089
0.220959
0.235441
0.351792
0.230848
0.231812
0.489067
0.449641
0.261589
0.573343
0.257497
0.231367
0.231034
0.233737
0.297570
0.513067
0.258959
0.233867
0.230533
0.251256
0.239626
0.245330
1.083095
1.878380
0.437457
0.488086
0.346810
0.332569
0.273440
0.232570
0.242718
2.563667
0.762063
0.260311
0.351180
1.226834
0.290367
0.660491
0.287385
0.879024
0.388513
0.417901
0.251385
0.228348
0.247496
0.529530
0.355347
0.506012
0.268551
0.239460
0.233811
0.231348
0.241237
5.583975
0.783729
0.357180
0.269422
0.849284
0.548251
0.251515
0.731934
0.249070
0.241329
0.248959
0.660305
0.271515
1.764327
0.444623
2.004398
0.281718
9.016685
0.350921
0.883265
0.980819
0.372754
0.333199
0.246219
0.540419
0.306940
0.326366
0.756526
0.539511
0.247700
0.434383
0.242163
0.225626
0.253366
0.417124
0.229256
0.235867
10.866585
35.436916
0.276885
0.253867
0.233404
0.232070
0.228663
44.727413
0.474548
1.869881
28.113578
0.268052
0.231368
0.372550
0.386772
0.413531
0.639047
0.398402
0.677527
0.268496
0.365921
1.687309
0.329495
0.296051
0.475086
2.127488
0.338087
0.263922
0.805988
2.146302
2.651499
0.273163
0.275311
0.237107
0.312403
1.521867
0.331255
0.296477
1.518644
0.633046
0.228404
0.237422
0.282793
0.261441
0.251737
0.479345
0.674083
0.372383
0.324940
0.261533
1.943305
0.379217
0.295718
122.959029
4.889281
115.080420
3.783242
0.357328
0.331217
0.239755
0.976449
0.278941
0.236756
0.233330
7.564687
17.679524
0.800581
49.198589
0.366662
0.413939
0.344384
0.443123
0.385661
0.849136
0.272292
15.016951
0.325218
0.694378
0.743230
2.086304
0.256960
0.342032
0.871877
0.383198
15.936086
1.474905
0.481123
1.250519
1.331518
0.433938
0.270792
0.254977
0.265219
0.230460
0.253163
0.253885
0.252571
0.253608
0.251959
0.251218
0.254441
0.279070
0.259366
0.255459
0.257329
0.399365
0.598473
0.289218
0.249015
0.473197
0.231200
1.611754
0.275163
0.335255
0.246034
0.353532
0.255126
0.253811
0.246200
0.331347
0.255718
0.338236
0.256070
0.338014
0.254515
0.261755
0.785711
21.484339
0.294163
0.934672
44.225550
60.493446
0.278996
2.821255
0.272922
1.004911
1.985619
0.266478
0.550436
0.260848
0.251608
7.510318
0.303663
0.320495
0.240090
8.504600
0.558011
0.493474
2.377855
0.279663
50.307258
52.948683
0.268700
0.245107
0.234163
0.240644
1.996731
0.266533
0.227553
0.230126
0.231404
0.245663
0.236126
0.227145
0.227089
0.226996
39.903297
0.331902
14.759640
0.607399
0.529567
0.521530
50.396127
30.972814
0.736656
0.470586
0.417716
0.290810
1.031004
5.822787
0.444012
30.404082
5.286665
0.389790
0.439123
0.249903
0.833988
0.314903
0.229052
0.263719
0.238293
0.234071
0.281015
0.283681
0.251422
0.223144
0.231682
0.265071
0.275625
0.253404
0.844396
0.341662
0.430235
15.235429
105.398134
0.257533
0.233867
0.232033
0.221200
40.669119
111.859615
0.297292
0.397624
0.274310
0.289459
0.258422
25.176027
3.052789
0.416068
13.130052
0.349569
0.456346
0.418698
0.300459
8.222660
0.269070
1.915862
0.251163
0.268237
0.329014
0.412790
41.092669
0.440179
4.016831
2.096544
28.989824
0.286367
42.217893
1.119706
2.214913
0.774063
0.387438
0.263552
0.901190
0.298422
7.079806
0.390384
0.606603
0.447586
0.370439
0.485882
1.141799
0.339699
0.394661
0.482827
0.238978
0.280811
0.310995
10.604162
0.547733
0.299292
0.242997
0.504901
0.245274
0.239515
0.306125
0.314069
0.237960
0.500456
0.234793
0.231219
0.235885
0.269570
0.281256
0.317606
0.237552
0.232867
0.230645
0.422882
0.243829
1.724790
0.256959
0.274441
0.232848
0.230996
1.423220
0.262718
0.242200
0.229385
0.222997
0.231238
0.254682
0.289459
0.450772
0.265534
0.234255
0.232719
0.229293
0.231571
0.237904
0.235737
0.541677
0.244441
0.232942
0.525604
0.804989
0.257497
0.258923
0.500734
0.425216
0.323088
0.323348
0.373588
0.305181
0.496252
0.457716
0.309940
0.235849
0.291200
0.232145
0.698083
0.304903
0.231182
0.233256
40.079683
0.301552
1.295408
3.801649
3.097326
2.246931
5.451588
0.575048
0.313811
0.263311
27.677751
34.277341
0.272848
152.559641
35.834337
1.005467
1.693346
17.971261
177.748242
0.374421
0.794488
0.522511
0.245923
0.233163
0.271385
0.240515
0.236089
0.326051
0.253700
0.375476
0.303532
0.244645
0.233108
0.238978
0.627565
0.252811
0.249312
0.236496
0.232978
0.231571
0.232330
0.263033
0.230015
0.230719
0.226404
0.229645
1.736049
0.267366
0.299273
0.233793
0.249126
0.241256
0.242755
0.234533
0.262904
0.253589
0.240478
0.245330
0.892913
0.280052
0.428253
0.379402
0.367828
0.374828
0.313570
62.031868
0.292163
0.242552
0.481049
0.289977
0.269700
3.063141
79.991147
67.037333
0.879172
17.255122
30.276973
6.706792
0.835932
0.592029
0.970653
21.078475
14.561920
0.770119
0.996596
18.857266
7.128472
0.450994
1.232667
0.931153
0.368291
0.508122
0.245441
0.430327
0.267792
0.245626
0.294959
0.566010
0.366254
0.230645
0.377069
0.245681
0.234682
0.240904
0.255237
0.476160
0.243626
0.233996
0.244386
0.305681
0.774545
0.232793
0.472493
0.316162
0.338106
0.555362
0.262163
0.506974
3.190139
0.632824
0.327014
0.291718
0.358310
0.224293
0.248515
0.234330
11.628981
0.356532
1.106188
0.434808
43.496930
61.464228
6.676885
1.865270
31.641082
0.308014
0.605065
0.570343
0.896191
10.997879
13.704673
1.861733
5.444218
21.230750
0.284181
0.560714
0.355329
0.380272
0.369421
0.280663
0.365662
0.277348
0.267774
0.251719
0.878672
2.709313
0.487493
3.467710
39.728466
9.762730
0.296107
0.241163
0.248829
6.510462
0.275089
4.207977
12.767502
6.302631
5.719455
9.632657
0.908617
1.539460
1.069262
3.943295
0.303699
0.484493
0.493270
6.719162
3.085067
4.270328
0.265718
0.275959
0.239645
0.235033
0.240330
0.253681
117.082170
5.276924
0.738711
0.475123
13.139256
23.069705
8.682060
40.147498
1.133725
0.359217
6.031987
44.305549
4.554379
142.304473
7.220285
1.538811
2.031342
0.762693
0.264607
11.042286
103.303516
2.303318
0.703231
0.263885
0.418327
0.370643
0.246275
0.249182
0.365513
0.260848
0.255126
0.249126
0.347069
4.540416
0.570139
0.252626
0.239200
2.044360
0.270255
0.398420
0.239385
0.273033
0.276403
0.234590
0.328533
0.269218
0.235385
0.266533
0.245681
4.483565
0.268422
0.258163
57.765614
1.925991
0.269552
14.944452
0.556825
0.699619
1.546515
0.290607
112.682196
0.399587
0.426420
0.852173
29.111619
0.437901
0.318662
0.298589
46.121356
0.275330
0.233311
0.303755
11.143877
0.276218
0.245737
0.227682
0.225496
0.227015
0.279533
0.244497
0.243200
0.231700
0.228719
0.226238
15.672608
0.274922
0.673916
8.607932
14.821732
51.983475
1.725642
1.867658
0.294884
0.243034
0.522752
0.506919
0.255977
0.246515
0.288663
0.443790
0.334310
0.237737
0.478178
0.390457
0.235996
0.277163
0.235385
1.771845
0.259626
0.327273
0.314199
0.317570
0.319421
0.420401
0.319976
0.233127
0.338884
0.250422
0.234534
0.255126
0.217737
0.276514
0.231904
0.225219
0.368217
0.235515
0.259552
0.227534
0.227144
0.221627
64.905846
9.855285
14.653845
63.446367
0.254903
0.258385
0.922486
0.250940
1.034096
0.295700
0.482530
0.239145
0.227552
0.228571
0.231404
0.230534
1.099373
0.393365
1.488627
0.624843
4.406029
0.305644
0.278274
0.306255
0.322292
0.240256
62.472250
0.368717
13.125885
1.630662
2.248375
5.017650
0.514622
45.442088
0.276644
9.549493
18.413735
82.270651
0.266162
0.252182
0.253181
0.232922
9.520475
130.078224
164.064013
0.289977
0.260718
0.254922
0.247756
0.479048
0.922098
0.283477
0.237385
0.229441
0.854061
0.264589
0.322884
0.234700
1.356092
0.289088
1.094966
0.237478
0.481586
0.444697
0.259923
0.320995
0.449179
40.268033
61.688521
0.689694
18.504548
1.068133
0.320588
0.566492
0.275273
24.269855
1.839659
0.552659
0.438216
0.345273
0.263866
0.239830
0.231071
0.233923
0.232219
0.246534
119.628689
0.290718
63.905027
67.360514
0.487715
0.831747
0.292515
0.235034
0.235830
0.232941
0.336144
0.238922
0.234978
0.297441
0.248200
0.256700
0.747952
4.196847
0.555714
0.335958
1.976879
0.325791
0.628639
0.251367
0.247311
0.618973
2.484854
0.938043
0.403550
0.253071
0.239367
0.339217
0.308144
0.231275
0.519900
0.239941
0.330865
0.238015
0.574640
0.254200
0.391550
2.520760
0.623713
0.241682
0.427957
0.236830
0.241200
0.380179
0.244627
0.283570
0.513641
0.242533
0.614714
1.066892
0.252163
0.228237
0.247830
0.236682
0.238941
0.372273
21.049493
30.773113
4.874708
53.685654
0.828395
15.815662
129.508009
129.420381
49.841617
0.450346
61.837167
7.168156
54.209166
0.466845
0.398772
0.380198
0.364143
0.374957
0.263681
0.290422
0.713842
0.589418
0.400105
0.619824
0.559715
0.310329
0.296959
0.397050
103.668992
15.738552
0.432938
0.237330
0.370162
0.249885
0.231997
0.231237
0.229590
0.226960
0.226275
0.231570
0.255589
0.239718
0.226052
0.229145
0.267515
0.270718
0.238848
0.226644
0.324811
31.000221
0.261089
1.116021
0.277366
0.255349
72.425737
65.927071
0.276570
3.409951
0.315589
25.665760
13.882411
50.077243
0.372403
0.282181
0.254015
0.235960
0.673675
0.328162
0.239867
0.766267
1.543978
0.254978
0.229144
3.254250
0.666694
0.658731
0.365180
27.023501
0.675750
0.288644
0.248848
0.405605
0.247570
0.350384
0.237219
0.256089
0.252922
0.234404
0.691620
0.278607
54.068279
46.006172
2.599074
47.949588
0.271755
0.238885
0.231071
0.233627
0.233479
0.254015
0.234218
0.238774
0.239460
0.233664
6.810346
0.298255
0.268107
0.484382
0.557473
10.360370
16.738371
42.768293
0.269996
0.293755
0.244237
2.191969
0.275255
0.234738
0.243534
0.234645
0.231922
0.780081
0.318718
0.981264
0.246200
0.234867
0.236071
0.230237
2.898014
0.272737
0.367383
0.248570
0.403050
0.308773
0.291070
0.242552
1.089003
0.263811
0.247811
0.282144
0.319903
0.272200
0.335791
0.241681
17.336232
0.313662
0.433624
0.251700
0.240275
0.233811
0.230108
0.234496
0.380827
0.234737
1.020596
0.252607
0.231441
0.565900
0.252256
0.293996
0.264570
0.235034
0.234256
0.244515
0.231941
0.558752
0.240811
0.350199
0.235534
0.231460
0.227256
0.231663
0.935523
0.249997
1.238667
0.252163
0.238645
0.236682
0.230459
0.235959
97.911075
0.282570
0.235071
0.226978
0.365013
0.307662
119.795223
30.794836
0.303348
0.400143
0.819470
6.143967
1.255204
0.685065
0.367662
0.619380
0.263182
0.239589
21.147752
0.620991
0.311829
0.237237
0.278681
0.280256
0.248811
0.293755
0.387068
0.715916
0.258552
0.243867
2.345855
0.581732
0.671101
1.474331
0.814174
0.453957
0.555696
0.364568
0.241848
0.263015
0.271978
0.267219
0.264219
0.241108
0.239034
0.349884
2.235060
0.267181
0.778674
9.889487
0.616991
0.244200
0.614620
2.544612
1.382962
0.324421
0.393605
9.476494
0.524844
0.911283
0.667768
1.163483
0.262311
0.291385
0.244441
0.230348
0.247145
0.240478
0.257496
0.266571
0.257385
0.274719
0.274607
0.257718
0.271052
0.442734
0.877913
0.255441
1.542700
7.049807
0.538455
0.483400
0.463975
0.642287
9.169146
0.306348
0.239700
4.411918
0.299014
0.293625
1.699568
0.562974
0.274311
0.307680
6.245299
0.358273
0.698249
0.458031
0.257348
0.231589
0.352754
0.240052
0.379643
2.227653
0.250256
0.296255
5.326072
0.247441
1.735049
0.261997
2.620444
1.236019
0.302977
0.240311
0.295496
1.305907
0.260959
1.771808
0.258756
0.360347
2.521001
1.340314
0.255071
4.968577
0.268644
0.291718
8.353861
0.630195
0.627473
0.448901
0.232312
0.335625
0.579233
0.536585
0.241830
0.330199
34.400042
11.144544
5.264962
14.305091
19.455831
2.691017
0.418087
2.797330
103.535624
29.683703
0.274329
0.381864
0.326421
53.700840
0.419050
0.272219
0.222163
0.325347
0.242497
0.234089
0.271330
0.237275
0.254607
0.319940
2.535834
0.731860
0.247645
0.296052
2.465131
